NO_OF_SAMPLES	27825
FREQUENCY	1000
TIME_STAMP	2024-04-17, 10:42:46.225	8425.06108820
FIRST_SAMPLE	2986
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Kistler Force Plates
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	6157648
FORCE_PLATE_CORNER_POSX_POSY_X	600.000024
FORCE_PLATE_CORNER_POSX_POSY_Y	-5.000000
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	-405.000001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-405.000001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	-5.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	600.000024
FORCE_PLATE_WIDTH	400.000006
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
3162	3.16100	-0.054101	0.000000	-0.054101	-0.000000	0.000000	0.010820	0.000000	0.000000	0.000000	
3163	3.16200	-0.018034	0.018034	-0.018034	-0.000000	0.000000	0.012984	0.000000	0.000000	0.000000	
3164	3.16300	-0.018034	0.036067	0.000000	0.000000	-0.000000	0.010820	0.000000	0.000000	0.000000	
3165	3.16400	-0.036067	0.036067	-0.036067	-0.000000	0.000000	0.002885	0.000000	0.000000	0.000000	
3166	3.16500	-0.018034	0.072135	-0.054101	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
3167	3.16600	0.000000	0.072135	-0.054101	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
3168	3.16700	-0.036067	0.090169	-0.054101	-0.000000	0.000000	0.009377	0.000000	0.000000	0.000000	
3169	3.16800	-0.018034	0.090168	-0.126236	-0.000000	0.000000	0.001443	0.000000	0.000000	0.000000	
3170	3.16900	0.000000	0.054101	-0.108202	-0.000000	0.000000	0.002164	0.000000	0.000000	0.000000	
3171	3.17000	0.000000	0.054101	-0.072135	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
3172	3.17100	0.000000	0.054101	-0.108202	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
3173	3.17200	0.000000	0.036067	-0.090169	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3174	3.17300	-0.036067	0.036067	-0.072135	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3175	3.17400	0.000000	0.036067	-0.126236	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3176	3.17500	0.000000	0.054101	-0.072135	-0.000000	0.000000	0.002164	0.000000	0.000000	0.000000	
3177	3.17600	0.000000	0.072135	-0.054101	-0.000000	0.000000	0.004328	0.000000	0.000000	0.000000	
3178	3.17700	-0.036067	0.018034	-0.108202	-0.000000	0.000000	-0.005049	0.000000	0.000000	0.000000	
3179	3.17800	-0.036067	0.000000	-0.036067	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
3180	3.17900	-0.018034	0.072135	-0.018034	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
3181	3.18000	-0.018034	0.054101	-0.072135	-0.000000	0.000000	0.014427	0.000000	0.000000	0.000000	
